,feature,importance,stddev,p_value,n,p99_high,p99_low,seed,fold,model
9472,Tv-03-Pd,0.012480376766091105,0.015376983404930007,0.0008918407222181905,20,0.022317408647196883,0.0026433448849853287,27431,5,NeuralNetFastAI_r134
9473,dm-edad,0.012009419152276341,0.01171762123069655,0.00010145076874320376,20,0.01950546766723593,0.004513370637316751,27431,5,NeuralNetFastAI_r134
9474,Tv-11-Pd,0.009811616954474139,0.013854087987196275,0.0025366858308905242,20,0.018674415438733452,0.0009488184702148243,27431,5,NeuralNetFastAI_r134
9475,CC-p2-Pd,0.007142857142857184,0.010616495034583574,0.0036091234275087993,20,0.013934488334142531,0.00035122595157183797,27431,5,NeuralNetFastAI_r134
9476,dm-genero,0.005886970172684541,0.010742806803250956,0.012056854580365041,20,0.012759406087667614,-0.0009854657422985321,27431,5,NeuralNetFastAI_r134
9477,Tv-02-Pd,0.005219780219780273,0.008110481348367518,0.004814352276679241,20,0.010408253244302484,3.1307195258062706e-05,27431,5,NeuralNetFastAI_r134
9478,CC-pt-Pd,0.0038461538461539214,0.005906354930935261,0.004467831704427321,20,0.007624593363628378,6.771432867946426e-05,27431,5,NeuralNetFastAI_r134
9479,FR-p2-Pd,-0.006671899529042296,0.00947236340042727,0.997363544211919,20,-0.0006121972905949163,-0.012731601767489676,27431,5,NeuralNetFastAI_r134
9480,Tv-09-Pd,-0.006828885400313916,0.014218184219994425,0.9775852712709954,20,0.002266834337451962,-0.015924605138079796,27431,5,NeuralNetFastAI_r134
9481,St-p2-Pd,0.21664050235478802,0.0877718100376412,5.239642507801777e-10,20,0.27279027314310905,0.16049073156646698,27431,5,RandomForest_r34
9482,Tv-10-Pd,0.037676609105180496,0.016676164007658107,2.2271775574090983e-09,20,0.048344758551533376,0.027008459658827616,27431,5,RandomForest_r34
9483,Tv-03-Pd,0.012951334379905793,0.0055765175730071795,1.4238400302840311e-09,20,0.01651876888293262,0.009383899876878966,27431,5,RandomForest_r34
9484,St-p3-Pd,0.012244897959183654,0.023974217622606316,0.01701935723032781,20,0.027581790564695296,-0.0030919946463279883,27431,5,RandomForest_r34
9485,Tv-08-Pd,0.01145996860282571,0.004834606821741497,1.0198967373655949e-09,20,0.014552784676414954,0.008367152529236466,27431,5,RandomForest_r34
9486,St-p1-Pd,0.008084772370486626,0.020558714799802938,0.04736411856850998,20,0.021236684393451,-0.005067139652477749,27431,5,RandomForest_r34
9487,CC-pt-Pd,0.004474097331240151,0.005049173465837622,0.0004170908202872728,20,0.007704176928045446,0.0012440177344348567,27431,5,RandomForest_r34
9488,Tv-11-Pd,0.002904238618524302,0.0013737739088154036,6.44659152380367e-09,20,0.003783075343685607,0.002025401893362997,27431,5,RandomForest_r34
9489,Tv-02-Pd,0.00211930926216633,0.001275867662303343,2.4742768732736046e-07,20,0.00293551296998369,0.00130310555434897,27431,5,RandomForest_r34
9490,Tv-09-Pd,0.002040816326530542,0.0015364536418511325,5.09866216823567e-06,20,0.0030237232505170067,0.0010579094025440776,27431,5,RandomForest_r34
9491,FR-p1-Pd,0.0018838304552589724,0.002474313738312118,0.0014857355576947857,20,0.003466709391047556,0.00030095151947038884,27431,5,RandomForest_r34
9492,FR-p2-Pd,0.001569858712715816,0.0011388952121036363,3.172333390963643e-06,20,0.0022984377984622633,0.0008412796269693688,27431,5,RandomForest_r34
9493,FR-pd-Pd,0.0014128728414442293,0.0018989177985221412,0.001769707237683242,20,0.002627656939973763,0.00019808874291469582,27431,5,RandomForest_r34
9494,Tv-01-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,5,RandomForest_r34
9495,CC-p2-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,5,RandomForest_r34
9496,cl-RC_e,0.0,0.0,0.5,20,0.0,0.0,27431,5,RandomForest_r34
9497,dm-genero,0.0,0.0,0.5,20,0.0,0.0,27431,5,RandomForest_r34
9498,dm-edad,-0.00031397174254320647,0.0017347135053471712,0.7858548520704008,20,0.0007957668588013107,-0.0014237103438877238,27431,5,RandomForest_r34
9499,CC-p1-Pd,-0.0007064364207221563,0.0037592169003320855,0.7944346586112943,20,0.0016984264527529084,-0.003111299294197221,27431,5,RandomForest_r34
9500,St-p2-Pd,0.11271585557299842,0.057068992448989074,1.867514236298411e-08,20,0.1492242840052814,0.07620742714071543,27431,5,LightGBM_r94
9501,Tv-10-Pd,0.03799058084772369,0.01729171514781718,3.491890179322946e-09,20,0.04905251339383946,0.026928648301607926,27431,5,LightGBM_r94
9502,dm-edad,0.030690737833594956,0.022649272965833175,3.954143002223606e-06,20,0.04518003097917615,0.01620144468801376,27431,5,LightGBM_r94
9503,FR-p1-Pd,0.02849293563579276,0.01714614212141322,2.459425249658198e-07,20,0.039461741561162764,0.017524129710422755,27431,5,LightGBM_r94
9504,CC-p1-Pd,0.018759811616954454,0.013537771019087182,2.961217904898338e-06,20,0.02742025441038131,0.010099368823527598,27431,5,LightGBM_r94
9505,FR-p2-Pd,0.01248037676609104,0.010064573639394519,1.1928835821291061e-05,20,0.018918930359685903,0.006041823172496176,27431,5,LightGBM_r94
9506,St-p1-Pd,0.010282574568288827,0.02267788897108752,0.02842254142420489,20,0.024790174071403492,-0.004225024934825837,27431,5,LightGBM_r94
9507,Tv-08-Pd,0.005965463108320229,0.009441159671426206,0.005399897431954585,20,0.01200520355914583,-7.427734250536975e-05,27431,5,LightGBM_r94
9508,dm-genero,0.005651491365777056,0.007475179306404132,0.0015678642760206054,20,0.010433546156218207,0.0008694365753359051,27431,5,LightGBM_r94
9509,Tv-03-Pd,0.004866562009419134,0.006850433399737582,0.0024816535250511986,20,0.009248951583371929,0.00048417243546633893,27431,5,LightGBM_r94
9510,Tv-01-Pd,0.003924646781789609,0.003961653175158826,0.0001435976462746523,20,0.006459013084963667,0.0013902804786155515,27431,5,LightGBM_r94
9511,Tv-02-Pd,0.003767660910518028,0.005634942307216189,0.003761742029879891,20,0.0073724711430962625,0.00016285067793979412,27431,5,LightGBM_r94
9512,Tv-11-Pd,0.0030612244897959273,0.005255603454117224,0.008701519187348027,20,0.006423362392346138,-0.0003009134127542833,27431,5,LightGBM_r94
9513,CC-p2-Pd,0.00039246467817895535,0.005165991522248097,0.3688851700299547,20,0.003697275639058574,-0.0029123462827006638,27431,5,LightGBM_r94
9514,cl-RC_e,-0.0006279434850863686,0.004273513641310655,0.7405101425011822,20,0.002105927575763924,-0.0033618145459366616,27431,5,LightGBM_r94
9515,Tv-09-Pd,-0.0028257456828885584,0.0028174711536081004,0.9998732400545954,20,-0.0010233405665994375,-0.004628150799177679,27431,5,LightGBM_r94
9516,FR-pd-Pd,-0.0035321821036106925,0.006460156587584303,0.9878037536791622,20,0.0006005378607373177,-0.007664902067958702,27431,5,LightGBM_r94
9517,St-p3-Pd,-0.005651491365777106,0.011719004836745914,0.9779742468766793,20,0.0018454422757681142,-0.013148425007322327,27431,5,LightGBM_r94
9518,CC-pt-Pd,-0.006436420722135022,0.01064608152029897,0.9929628247326934,20,0.0003741376667396072,-0.013246979111009652,27431,5,LightGBM_r94
9519,St-p2-Pd,0.08437990580847725,0.05122465299290028,2.7889986925665013e-07,20,0.11714956753733011,0.05161024407962439,27431,5,NeuralNetTorch_r143
9520,Tv-10-Pd,0.05031397174254319,0.03817754444388379,5.628820771427666e-06,20,0.07473707944495583,0.025890864040130544,27431,5,NeuralNetTorch_r143
9521,FR-p1-Pd,0.040502354788069114,0.03219912774214906,1.0030295771088294e-05,20,0.06110092329805181,0.019903786278086418,27431,5,NeuralNetTorch_r143
9522,Tv-08-Pd,0.03854003139717431,0.023630223158619568,3.213800331546213e-07,20,0.053656862341692244,0.023423200452656372,27431,5,NeuralNetTorch_r143
9523,dm-edad,0.03147566718995296,0.02345944449982596,4.486857777787365e-06,20,0.04648324685501471,0.016468087524891213,27431,5,NeuralNetTorch_r143
9524,Tv-01-Pd,0.029984301412872894,0.02673324536867874,3.835552998877954e-05,20,0.04708621145933907,0.012882391366406721,27431,5,NeuralNetTorch_r143
9525,St-p1-Pd,0.026766091051805378,0.02474562729814921,5.7229803875261744e-05,20,0.04259647326915311,0.010935708834457648,27431,5,NeuralNetTorch_r143
9526,dm-genero,0.01946624803767666,0.016632549829465743,2.3630275657995707e-05,20,0.03010649642892344,0.00882599964642988,27431,5,NeuralNetTorch_r143
9527,FR-pd-Pd,0.01907378335949771,0.026398180871368568,0.00219722880167742,20,0.03596134446277584,0.002186222256219582,27431,5,NeuralNetTorch_r143
9528,CC-p1-Pd,0.017346938775510273,0.017462461576042143,0.00013967454496255127,20,0.028518101982400207,0.00617577556862034,27431,5,NeuralNetTorch_r143
9529,Tv-03-Pd,0.015541601255887032,0.014512760748675413,6.37674838338795e-05,20,0.02482576879435297,0.006257433717421096,27431,5,NeuralNetTorch_r143
9530,CC-pt-Pd,0.0060439560439561005,0.016732653727453202,0.06135747159710915,20,0.0167482433438753,-0.004660331255963096,27431,5,NeuralNetTorch_r143
9531,St-p3-Pd,0.003453689167974955,0.019690704465744384,0.2212382695704933,20,0.016050313778290783,-0.009142935442340872,27431,5,NeuralNetTorch_r143
9532,Tv-11-Pd,-7.849293563571557e-05,0.006842381585996721,0.520189989176724,20,0.00429874569639409,-0.0044557315676655215,27431,5,NeuralNetTorch_r143
9533,Tv-02-Pd,-0.0010989010989010451,0.004670859059728316,0.8470351646207622,20,0.001889161531638572,-0.004086963729440662,27431,5,NeuralNetTorch_r143
9534,CC-p2-Pd,-0.008084772370486614,0.01597927210432173,0.9822186713094674,20,0.002137558303075854,-0.018307103044049082,27431,5,NeuralNetTorch_r143
9535,Tv-09-Pd,-0.012009419152276223,0.011550385291998385,0.9999126925023248,20,-0.004620355552193567,-0.019398482752358878,27431,5,NeuralNetTorch_r143
9536,cl-RC_e,-0.025274725274725223,0.015556658262904238,0.9999996605144325,20,-0.01532275099824956,-0.035226699551200884,27431,5,NeuralNetTorch_r143
9537,FR-p2-Pd,-0.025274725274725258,0.01699130893304807,0.9999988446009763,20,-0.01440496992189557,-0.036144480627554945,27431,5,NeuralNetTorch_r143
9538,St-p2-Pd,0.2177394034536891,0.07639958318166827,4.649418338827799e-11,20,0.2666140829451368,0.16886472396224145,27431,5,CatBoost_r128
9539,FR-p1-Pd,0.047017268445839845,0.018529198592968477,3.308658653743017e-10,20,0.05887084937849098,0.03516368751318871,27431,5,CatBoost_r128
9540,Tv-10-Pd,0.02684458398744108,0.019407389300980796,3.03219399525471e-06,20,0.039259964966623984,0.01442920300825817,27431,5,CatBoost_r128
9541,dm-edad,0.026373626373626353,0.017714122925524423,1.1413950519988457e-06,20,0.03770578349284018,0.015041469254412526,27431,5,CatBoost_r128
9542,FR-p2-Pd,0.024254317111459957,0.014704323673352435,2.735860085731118e-07,20,0.03366103213194253,0.014847602090977387,27431,5,CatBoost_r128
9543,St-p1-Pd,0.01726844583987437,0.021160170400860826,0.0008522807954391105,20,0.030805123701942088,0.0037317679778066486,27431,5,CatBoost_r128
9544,Tv-01-Pd,0.012951334379905782,0.010095456505219964,7.875743193903933e-06,20,0.019409644497111606,0.006493024262699961,27431,5,CatBoost_r128
9545,Tv-08-Pd,0.009733124018838269,0.00785094587252578,1.1962721246684037e-05,20,0.014755565860071655,0.004710682177604882,27431,5,CatBoost_r128
9546,CC-p1-Pd,0.009183673469387709,0.01663157499372976,0.011592124690779516,20,0.019823298234402924,-0.0014559512956275038,27431,5,CatBoost_r128
9547,Tv-02-Pd,0.005729984301412838,0.005632064252834033,0.00010947798573394512,20,0.009332953372303679,0.002127015230521996,27431,5,CatBoost_r128
9548,dm-genero,0.004866562009419118,0.0037738526335291834,7.386526642320933e-06,20,0.00728078771891162,0.0024523362999266164,27431,5,CatBoost_r128
9549,cl-RC_e,0.004552590266875972,0.004693022216494464,0.00017704575201496606,20,0.007554831210154396,0.0015503493235975484,27431,5,CatBoost_r128
9550,Tv-09-Pd,0.004474097331240168,0.006528065494687753,0.0031861667139670732,20,0.008650260282199812,0.0002979343802805238,27431,5,CatBoost_r128
9551,Tv-11-Pd,0.003924646781789609,0.008945947583471177,0.03229257087858085,20,0.009647587963939355,-0.0017982944003601354,27431,5,CatBoost_r128
9552,St-p3-Pd,0.003689167974882246,0.010638464007968071,0.06871978485742944,20,0.01049485325505405,-0.003116517305289558,27431,5,CatBoost_r128
9553,FR-pd-Pd,-0.00047095761381478197,0.00519665792336349,0.6551065174442315,20,0.002853471392913425,-0.0037953866205429894,27431,5,CatBoost_r128
9554,CC-p2-Pd,-0.003689167974882279,0.005468476252324572,0.9964552894595367,20,-0.00019085014370481216,-0.007187485806059746,27431,5,CatBoost_r128
9555,CC-pt-Pd,-0.0038461538461538824,0.0041213217264462355,0.9997422438170938,20,-0.0012096436706699508,-0.006482664021637814,27431,5,CatBoost_r128
9556,Tv-03-Pd,-0.005337519623233961,0.00532730333422625,0.9998719217124452,20,-0.0019295135560424446,-0.008745525690425478,27431,5,CatBoost_r128
9557,FR-p1-Pd,0.10565149136577708,0.06961081822173373,8.782085891111301e-07,20,0.15018323209052234,0.06111975064103181,27431,5,NeuralNetFastAI_r111
9558,St-p2-Pd,0.09034536891679745,0.056154521672023804,3.8996704676908296e-07,20,0.12626878805626537,0.054421949777329524,27431,5,NeuralNetFastAI_r111
9559,Tv-10-Pd,0.0596546310832025,0.02715256123610295,3.4924697401174168e-09,20,0.07702478773223592,0.04228447443416908,27431,5,NeuralNetFastAI_r111
9560,dm-edad,0.04929356357927783,0.02883632298935025,1.6341219908718972e-07,20,0.06774086374929404,0.03084626340926162,27431,5,NeuralNetFastAI_r111
9561,St-p1-Pd,0.03186813186813186,0.03166497375265009,0.00012236197840438743,20,0.052124989023829255,0.011611274712434463,27431,5,NeuralNetFastAI_r111
9562,CC-p1-Pd,0.030298273155416,0.032225301152210055,0.0002400657425347411,20,0.050913585435124344,0.009682960875707657,27431,5,NeuralNetFastAI_r111
9563,FR-pd-Pd,0.018759811616954496,0.019551052903162072,0.00019712551789743127,20,0.03126709771156847,0.00625252552234052,27431,5,NeuralNetFastAI_r111
9564,Tv-08-Pd,0.018288854003139697,0.014444451323413475,9.257289657466296e-06,20,0.027529322333744992,0.009048385672534404,27431,5,NeuralNetFastAI_r111
9565,Tv-01-Pd,0.009890109890109905,0.012021685003720533,0.0007968024771734535,20,0.017580675427710444,0.0021995443525093675,27431,5,NeuralNetFastAI_r111
9566,dm-genero,0.0032182103610675084,0.0033582928154951832,0.00019963604089716407,20,0.0053665923045326394,0.0010698284176023773,27431,5,NeuralNetFastAI_r111
9567,FR-p2-Pd,0.0011773940345368883,0.01629754671209266,0.37508039441544583,20,0.011603332748840641,-0.009248544679766863,27431,5,NeuralNetFastAI_r111
9568,Tv-02-Pd,0.00015698587127159215,0.0020938333716023203,0.3705363260936448,20,0.0014964622228927818,-0.0011824904803495976,27431,5,NeuralNetFastAI_r111
9569,Tv-11-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,5,NeuralNetFastAI_r111
9570,Tv-03-Pd,-0.0001569858712715866,0.0007020621593405978,0.8350615995394376,20,0.0002921404405729868,-0.0006061121831161599,27431,5,NeuralNetFastAI_r111
9571,CC-pt-Pd,-0.0009419152276295084,0.00224336339903099,0.9620701065041801,20,0.0004932191349463427,-0.0023770495902053594,27431,5,NeuralNetFastAI_r111
9572,St-p3-Pd,-0.0010204081632653184,0.006528065494687746,0.7535030175848718,20,0.0031557547876943214,-0.005196571114224958,27431,5,NeuralNetFastAI_r111
9573,cl-RC_e,-0.0016483516483516314,0.0011917655486910989,0.9999969650378385,20,-0.0008859501168835534,-0.0024107531798197093,27431,5,NeuralNetFastAI_r111
9574,Tv-09-Pd,-0.00227629513343795,0.002129155384891656,0.9999350764835875,20,-0.0009142224271428889,-0.0036383678397330114,27431,5,NeuralNetFastAI_r111
9575,CC-p2-Pd,-0.004003139717425425,0.006268581051904954,0.9949448284974187,20,7.0246973397280685e-06,-0.008013304132190577,27431,5,NeuralNetFastAI_r111
9576,St-p2-Pd,0.0861067503924647,0.05146313231960766,2.2289749639656133e-07,20,0.11902897317168931,0.05318452761324008,27431,5,NeuralNetTorch_r31
9577,Tv-10-Pd,0.07032967032967033,0.03909115762123482,7.696202529174063e-08,20,0.09533723869747715,0.045322101961863516,27431,5,NeuralNetTorch_r31
9578,St-p1-Pd,0.049921507064364205,0.0394084075345345,9.201726703783436e-06,20,0.07513202795082993,0.02471098617789847,27431,5,NeuralNetTorch_r31
9579,Tv-08-Pd,0.038461538461538464,0.030587341597223667,1.0072984334599577e-05,20,0.05802900800525237,0.01889406891782456,27431,5,NeuralNetTorch_r31
9580,CC-p1-Pd,0.03226059654631087,0.03096653777948827,8.55197527439585e-05,20,0.05207064715003519,0.012450545942586544,27431,5,NeuralNetTorch_r31
9581,CC-pt-Pd,0.020565149136577716,0.015159717762865916,3.897615809632807e-06,20,0.030263190879541824,0.01086710739361361,27431,5,NeuralNetTorch_r31
9582,Tv-01-Pd,0.013343799058084794,0.0191761005740806,0.002869986419357491,20,0.02561121898922962,0.001076379126939966,27431,5,NeuralNetTorch_r31
9583,Tv-02-Pd,0.01216640502354791,0.008951383096428447,3.8030176729759903e-06,20,0.01789282343610383,0.006439986610991993,27431,5,NeuralNetTorch_r31
9584,FR-pd-Pd,0.010518053375196273,0.02298255546924688,0.027388381409312143,20,0.0252205554789431,-0.0041844487285505536,27431,5,NeuralNetTorch_r31
9585,St-p3-Pd,0.007535321821036134,0.021762138931919958,0.06899723146005393,20,0.02145709365605778,-0.006386450013985511,27431,5,NeuralNetTorch_r31
9586,Tv-03-Pd,0.006985871271585569,0.009737054535229439,0.002312368843540582,20,0.013214902894290476,0.0007568396488806632,27431,5,NeuralNetTorch_r31
9587,CC-p2-Pd,0.005102040816326553,0.008731323635427057,0.008547548564446339,20,0.010687681816525012,-0.00048360018387190624,27431,5,NeuralNetTorch_r31
9588,dm-edad,0.004474097331240212,0.025897159897826746,0.22462497921086727,20,0.02104114307984524,-0.012092948417364816,27431,5,NeuralNetTorch_r31
9589,dm-genero,-0.003689167974882257,0.006243701518434845,0.9919700019480376,20,0.0003050803946165648,-0.007683416344381079,27431,5,NeuralNetTorch_r31
9590,Tv-11-Pd,-0.009105180533751945,0.008378430300523893,0.9999456229166651,20,-0.0037452940196355342,-0.014465067047868355,27431,5,NeuralNetTorch_r31
9591,FR-p1-Pd,-0.013422291993720553,0.038519163572287046,0.932174176669909,20,0.011219357809493284,-0.03806394179693439,27431,5,NeuralNetTorch_r31
9592,cl-RC_e,-0.016091051805337514,0.023785602241981344,0.9965207411467626,20,-0.0008748210659159338,-0.03130728254475909,27431,5,NeuralNetTorch_r31
9593,Tv-09-Pd,-0.01891679748822604,0.029155383767236958,0.9954271866420066,20,-0.00026538634524254576,-0.037568208631209535,27431,5,NeuralNetTorch_r31
9594,FR-p2-Pd,-0.02017268445839872,0.01464067403409873,0.9999968111410024,20,-0.010806687666847767,-0.029538681249949676,27431,5,NeuralNetTorch_r31
9595,St-p2-Pd,0.07833594976452127,0.04175849025116487,4.1073469207543143e-08,20,0.10504987596774873,0.051622023561293806,27431,5,ExtraTrees_r4
9596,Tv-10-Pd,0.018524332810047183,0.01838248845716562,0.00012075793314443718,20,0.030284059685295135,0.006764605934799233,27431,5,ExtraTrees_r4
9597,FR-p1-Pd,0.013108320251177502,0.007350507695355151,8.774053083356668e-08,20,0.017810619566811778,0.008406020935543228,27431,5,ExtraTrees_r4
9598,Tv-01-Pd,0.006907378335949854,0.0021245814690077193,4.755578876102828e-12,20,0.008266524996531856,0.005548231675367853,27431,5,ExtraTrees_r4
9599,Tv-09-Pd,0.005416012558869798,0.005636668434475937,0.00019448394950548017,20,0.00902192703721834,0.001810098080521256,27431,5,ExtraTrees_r4
9600,cl-RC_e,0.004788069073783441,0.002189227972104276,3.754712199400705e-09,20,0.006188571681446646,0.0033875664661202356,27431,5,ExtraTrees_r4
9601,FR-p2-Pd,0.0032967032967033904,0.0025920814677610655,8.762078969138002e-06,20,0.004954921125605647,0.0016384854678011345,27431,5,ExtraTrees_r4
9602,dm-edad,0.001648351648351698,0.0017253416728376279,0.000205646935681876,20,0.002752094859524226,0.0005446084371791701,27431,5,ExtraTrees_r4
9603,dm-genero,0.0015698587127159435,0.0016892545897926694,0.00026825758948860245,20,0.0026505161354043946,0.0004892012900274921,27431,5,ExtraTrees_r4
9604,FR-pd-Pd,0.001177394034536955,0.0034497434891017508,0.07170071351214156,20,0.0033842792076750777,-0.0010294911386011679,27431,5,ExtraTrees_r4
9605,Tv-11-Pd,0.0007064364207222118,0.0050543086550274025,0.2696812980661108,20,0.003939801123483932,-0.0025269282820395084,27431,5,ExtraTrees_r4
9606,St-p3-Pd,-0.00015698587127150888,0.015523271255294895,0.5178006063149279,20,0.009773629920928069,-0.010087601663471085,27431,5,ExtraTrees_r4
9607,St-p1-Pd,-0.0009419152276294196,0.00900231649984894,0.677418089610623,20,0.004817086527189843,-0.006700916982448682,27431,5,ExtraTrees_r4
9608,CC-p2-Pd,-0.0024332810047095086,0.002304680462776741,0.9999257603275591,20,-0.0009589206187297849,-0.003907641390689233,27431,5,ExtraTrees_r4
9609,CC-p1-Pd,-0.004552590266875894,0.008035468692037499,0.9898776678013463,20,0.0005878953291388331,-0.009693075862890622,27431,5,ExtraTrees_r4
9610,Tv-03-Pd,-0.005965463108320185,0.006187880866547439,0.9998117588514296,20,-0.002006924573304535,-0.009924001643335834,27431,5,ExtraTrees_r4
9611,CC-pt-Pd,-0.0062794348508633194,0.0046957852560134865,0.9999953191373232,20,-0.0032754263237147934,-0.009283443378011846,27431,5,ExtraTrees_r4
9612,Tv-02-Pd,-0.0071428571428570455,0.0038613418763732447,0.9999999492484501,20,-0.004672662427711919,-0.009613051858002172,27431,5,ExtraTrees_r4
9613,Tv-08-Pd,-0.009026687598116067,0.010298975940455257,0.9995397434869104,20,-0.0024381811270407115,-0.015615194069191422,27431,5,ExtraTrees_r4
9614,St-p2-Pd,0.08304552590266885,0.05388045723180343,7.104934093502247e-07,20,0.1175141704736109,0.04857688133172681,27431,5,NeuralNetFastAI_r65
9615,FR-p1-Pd,0.0821821036106751,0.058090968850674676,2.2588823299045967e-06,20,0.11934431530983056,0.04501989191151964,27431,5,NeuralNetFastAI_r65
9616,Tv-08-Pd,0.051726844583987505,0.02949925477778105,1.1257689928513521e-07,20,0.07059823841178198,0.03285545075619304,27431,5,NeuralNetFastAI_r65
9617,dm-edad,0.04811616954474106,0.023530109794453666,1.088240802907081e-08,20,0.063168955524841,0.033063383564641106,27431,5,NeuralNetFastAI_r65
9618,St-p1-Pd,0.035714285714285816,0.03558705852858543,0.00012594132824894844,20,0.058480196301679443,0.012948375126892193,27431,5,NeuralNetFastAI_r65
9619,Tv-10-Pd,0.03375196232339099,0.02193962723181545,7.291595441314048e-07,20,0.04778727775917086,0.01971664688761112,27431,5,NeuralNetFastAI_r65
9620,Tv-11-Pd,0.029356357927786608,0.01651280236601144,9.187267969876694e-08,20,0.039920000941719665,0.01879271491385355,27431,5,NeuralNetFastAI_r65
9621,CC-p1-Pd,0.02919937205651499,0.024587478933787196,1.9941117079722366e-05,20,0.04492858290226098,0.01347016121076899,27431,5,NeuralNetFastAI_r65
9622,Tv-01-Pd,0.016875981161695537,0.01409540995993271,1.8126160714024285e-05,20,0.025893159206425636,0.007858803116965438,27431,5,NeuralNetFastAI_r65
9623,FR-pd-Pd,0.01601255886970181,0.02180382090639161,0.001950416964997334,20,0.02996099568191356,0.0020641220574900594,27431,5,NeuralNetFastAI_r65
9624,cl-RC_e,0.01381475667189963,0.01231482289769197,3.82836082236721e-05,20,0.02169284968043655,0.00593666366336271,27431,5,NeuralNetFastAI_r65
9625,dm-genero,0.013657770800628022,0.012256756196765556,4.125825949627731e-05,20,0.0214987171222497,0.005816824479006343,27431,5,NeuralNetFastAI_r65
9626,Tv-02-Pd,0.01004709576138158,0.010368325871044208,0.00017896395164084482,20,0.01667996707699057,0.0034142244457725903,27431,5,NeuralNetFastAI_r65
9627,St-p3-Pd,0.00918367346938787,0.013801558671987948,0.0038833148187911535,20,0.01801286766763155,0.0003544792711441917,27431,5,NeuralNetFastAI_r65
9628,CC-p2-Pd,0.00886970172684467,0.008248542432716414,6.099823053721048e-05,20,0.014146495799293921,0.003592907654395419,27431,5,NeuralNetFastAI_r65
9629,CC-pt-Pd,0.005259026687598223,0.0077624711554638145,0.0034452528050612787,20,0.010224869091250678,0.0002931842839457681,27431,5,NeuralNetFastAI_r65
9630,Tv-03-Pd,0.0037676609105181556,0.007440394663002222,0.017712529941959623,20,0.008527463114928174,-0.0009921412938918633,27431,5,NeuralNetFastAI_r65
9631,Tv-09-Pd,0.0014128728414443848,0.00648070405191136,0.17091037362086153,20,0.0055587375206131405,-0.0027329918377243714,27431,5,NeuralNetFastAI_r65
9632,FR-p2-Pd,-0.0016483516483515425,0.00839196542557008,0.8046547167657302,20,0.0037201936158647994,-0.007016896912567885,27431,5,NeuralNetFastAI_r65
9633,FR-p1-Pd,0.04976452119309265,0.04996129629780728,0.0001359268614760949,20,0.0817259827854445,0.0178030596007408,27431,5,NeuralNetFastAI_r88
9634,St-p1-Pd,0.039010989010989074,0.03217363856079196,1.5607081694827577e-05,20,0.059593251469060915,0.01842872655291723,27431,5,NeuralNetFastAI_r88
9635,dm-edad,0.03445839874411309,0.01625451260248544,6.169729980882125e-09,20,0.04485680748735337,0.024059990000872812,27431,5,NeuralNetFastAI_r88
9636,St-p2-Pd,0.03312401883830459,0.030639879733764416,5.7560800644080444e-05,20,0.05272509831125595,0.013522939365353228,27431,5,NeuralNetFastAI_r88
9637,Tv-10-Pd,0.03281004709576145,0.023194908883554678,2.2626137798125056e-06,20,0.04764839686556856,0.01797169732595434,27431,5,NeuralNetFastAI_r88
9638,cl-RC_e,0.019701726844584082,0.010592031622766104,4.6707518179376117e-08,20,0.026477708193788446,0.01292574549537972,27431,5,NeuralNetFastAI_r88
9639,Tv-08-Pd,0.014992150706436464,0.019155628374794717,0.0011973560021707342,20,0.027246474071645804,0.0027378273412271247,27431,5,NeuralNetFastAI_r88
9640,Tv-02-Pd,0.011773940345368989,0.01614260929664875,0.0020515056281029333,20,0.022100761810524304,0.0014471188802136752,27431,5,NeuralNetFastAI_r88
9641,St-p3-Pd,0.00832025117739409,0.020752283407488834,0.0444524324087821,20,0.02159599376678653,-0.00495549141199835,27431,5,NeuralNetFastAI_r88
9642,CC-p1-Pd,0.007142857142857217,0.009398128510574288,0.0015057837850298568,20,0.013155069509010136,0.0011306447767042982,27431,5,NeuralNetFastAI_r88
9643,FR-p2-Pd,0.006671899529042441,0.011910851229726918,0.010754368438560114,20,0.014291561994202326,-0.0009477629361174444,27431,5,NeuralNetFastAI_r88
9644,CC-p2-Pd,0.006436420722135056,0.005915680904683444,5.367943281688113e-05,20,0.010220826292811718,0.002652015151458394,27431,5,NeuralNetFastAI_r88
9645,Tv-11-Pd,0.006279434850863514,0.015549152436516882,0.04338956641313468,20,0.01622660746686247,-0.00366773776513544,27431,5,NeuralNetFastAI_r88
9646,Tv-01-Pd,0.005965463108320318,0.015259495903910764,0.04827501803174961,20,0.01572733536528374,-0.0037964091486431045,27431,5,NeuralNetFastAI_r88
9647,Tv-03-Pd,0.0038461538461539045,0.0054016540459299826,0.002441457660768414,20,0.007301723879706861,0.0003905838126009478,27431,5,NeuralNetFastAI_r88
9648,CC-pt-Pd,0.0030612244897959885,0.007175491764564726,0.035815739613018864,20,0.007651561839578441,-0.0015291128599864636,27431,5,NeuralNetFastAI_r88
9649,Tv-09-Pd,0.0007064364207221896,0.007931078510510354,0.34740953542207126,20,0.0057801410677877415,-0.004367268226343363,27431,5,NeuralNetFastAI_r88
