Model,Nvariables,nFolds,Seed,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Roc_auc,PR_auc,Log_loss,ROC_AUC
NeuralNetTorch_r22,19,10,51,0.8407643312101911,0.7605,0.8407643312101911,,0.7546432062561095,0.8407643312101911,0.8407643312101911,0.8398591917892049,0.7574915044794563,,0.6442990431148062,0.3588502002740848,0.885569403714565
NeuralNetTorch_r30,19,10,51,0.8407643312101911,0.7610278139939157,0.8407643312101911,,0.7935606060606061,0.8407643312101911,0.8407643312101911,0.8454251548490114,0.7747359963269054,,0.5837307782798198,0.4195693113289652,0.8775659824046921
NeuralNetTorch_r31,19,10,51,0.8471337579617835,0.7694285031085605,0.8471337579617835,,0.7753543499511242,0.8471337579617835,0.8471337579617835,0.8479651049787293,0.7723125264366426,,0.5852277779504952,0.5318207664808144,0.8516617790811338
NeuralNetTorch_r36,19,10,51,0.8439490445859873,0.7646554273883466,0.8439490445859873,,0.7733382209188661,0.8439490445859873,0.8439490445859873,0.8452081440234047,0.7688227781534069,,0.6114124728370883,0.3506203715626277,0.888135386119257
NeuralNetTorch_r41,19,10,51,0.8535031847133758,0.7850221483942414,0.8535031847133758,,0.7515884652981427,0.8535031847133758,0.8535031847133758,0.8489468138627583,0.7660208643815201,,0.6755208721608366,0.3989949731437766,0.8831867057673509
NeuralNetTorch_r71,19,10,51,0.856687898089172,0.7959069559382689,0.856687898089172,,0.7424853372434017,0.856687898089172,0.856687898089172,0.8496046314735785,0.7636609965377088,,0.671336293961088,0.35341896905224235,0.9040811339198436
NeuralNetTorch_r76,19,10,51,0.8503184713375797,0.7748841519925858,0.8503184713375797,,0.7718108504398826,0.8503184713375797,0.8503184713375797,0.8498977528319624,0.7733269848096211,,0.660376436954653,0.4113055400024902,0.8883797653958945
NeuralNetTorch_r79,19,10,51,0.821656050955414,0.7363782051282051,0.821656050955414,,0.7703445747800586,0.821656050955414,0.821656050955414,0.8276167308871036,0.7501278917751378,,0.6167793161683898,0.40580047451472273,0.8630865102639297
NeuralNetTorch_r86,19,10,51,0.8375796178343949,0.7607917691791546,0.8375796178343949,,0.7137096774193548,0.8375796178343949,0.8375796178343949,0.8295519156700555,0.7321491294094034,,0.5883679770467282,0.5654377864964346,0.8826979472140764
NeuralNetTorch_r87,19,10,51,0.8503184713375797,0.7739563695125236,0.8503184713375797,,0.8107282502443793,0.8503184713375797,0.8503184713375797,0.8550139852730596,0.7892767901763404,,0.6403034175505744,0.3777762307581104,0.89613880742913
NeuralNetTorch_r89,19,10,51,0.8184713375796179,0.7289546978912067,0.8184713375796179,,0.7460899315738025,0.8184713375796179,0.8184713375796179,0.8217429182752818,0.7366818201880214,,0.6305401666330758,0.4102851705761178,0.8911290322580645
RandomForestEntr,19,10,51,0.8757961783439491,0.8244647244647245,0.8757961783439491,,0.7823802541544478,0.8757961783439491,0.8757961783439491,0.8714979288227696,0.8003814367450731,,0.7713706037753842,0.2652043804699284,0.9396688660801564
RandomForestGini,19,10,51,0.8726114649681529,0.8353341985723557,0.8726114649681529,,0.7525659824046921,0.8726114649681529,0.8726114649681529,0.8637062586847805,0.7826688815060908,,0.7637613750439082,0.27143665303082093,0.938324780058651
RandomForest_r127,19,10,51,0.8885350318471338,0.8242197848778678,0.8885350318471338,,0.8738391984359726,0.8885350318471338,0.8885350318471338,0.8924840007642556,0.8445698445698446,,0.77968476961067,0.2706725652345251,0.936400293255132
RandomForest_r15,19,10,51,0.8789808917197452,0.8163558106169297,0.8789808917197452,,0.8233137829912023,0.8789808917197452,0.8789808917197452,0.8796390414414942,0.8197474167623422,,0.804238962950213,0.2480184422789799,0.9425708699902248
RandomForest_r16,19,10,51,0.910828025477707,0.8714797747055811,0.910828025477707,,0.854594330400782,0.910828025477707,0.910828025477707,0.9097914012738852,0.862625,,0.7928970817251333,0.3357094266695583,0.9384469696969697
RandomForest_r166,19,10,51,0.8726114649681529,0.8353341985723557,0.8726114649681529,,0.7525659824046921,0.8726114649681529,0.8726114649681529,0.8637062586847805,0.7826688815060908,,0.7637613750439082,0.27143665303082093,0.938324780058651
RandomForest_r195,19,10,51,0.8980891719745223,0.857489224137931,0.8980891719745223,,0.8242913000977518,0.8980891719745223,0.8980891719745223,0.8956105420046245,0.8392217101894521,,0.7924615266892576,0.24300226642413741,0.9443731671554252
RandomForest_r34,19,10,51,0.697452229299363,0.686649331654004,0.697452229299363,,0.7806695992179863,0.697452229299363,0.697452229299363,0.7254216235992806,0.6655342146276924,,0.7023854708853247,0.4344541845291922,0.8898460410557184
RandomForest_r39,19,10,51,0.89171974522293,0.839,0.89171974522293,,0.8313782991202345,0.89171974522293,0.89171974522293,0.8911042504166594,0.8350942230460303,,0.8152860767608504,0.23996083453847866,0.9448924731182796
XGBoost,19,10,51,0.910828025477707,0.8611241217798595,0.910828025477707,,0.8768328445747801,0.910828025477707,0.910828025477707,0.9117768903429012,0.8686035389765663,,0.811073985547363,0.256569810312711,0.9437316715542522
XGBoost_r194,19,10,51,0.8949044585987261,0.8360427442732905,0.8949044585987261,,0.8611925708699901,0.8949044585987261,0.8949044585987261,0.8967985316330578,0.8475526327404335,,0.8106282024303123,0.25947864453157254,0.9394550342130988
XGBoost_r22,19,10,51,0.89171974522293,0.8321854912764004,0.89171974522293,,0.8536168132942326,0.89171974522293,0.89171974522293,0.8934107234696703,0.8421177166518781,,0.8072957203348354,0.2551012273229019,0.9440982404692082
XGBoost_r31,19,10,51,0.8885350318471338,0.8261366806136681,0.8885350318471338,,0.8571603128054741,0.8885350318471338,0.8885350318471338,0.8910624606763241,0.8399522332415862,,0.8169072450123217,0.2556430105596696,0.9448924731182796
XGBoost_r33,19,10,51,0.8980891719745223,0.8427400468384075,0.8980891719745223,,0.8576490713587488,0.8980891719745223,0.8980891719745223,0.8991735889633158,0.8498326159732186,,0.8195919057183969,0.24753029016951622,0.9444037145650048
XGBoost_r34,19,10,51,0.89171974522293,0.8335480093676815,0.89171974522293,,0.8480571847507331,0.89171974522293,0.89171974522293,0.8928719382735228,0.8404471544715447,,0.8089203942262063,0.253358364041369,0.9404936461388075
XGBoost_r49,19,10,51,0.8949044585987261,0.8360427442732905,0.8949044585987261,,0.8611925708699901,0.8949044585987261,0.8949044585987261,0.8967985316330578,0.8475526327404335,,0.8152642027468537,0.2526239713966496,0.9419599217986315
XGBoost_r89,19,10,51,0.8853503184713376,0.8213732861565679,0.8853503184713376,,0.855144183773216,0.8853503184713376,0.8853503184713376,0.8882077556160268,0.8362023995826813,,0.8081120187021189,0.25782007488038633,0.9400659824046921
XGBoost_r95,19,10,51,0.8980891719745223,0.8377879182963929,0.8980891719745223,,0.8798875855327468,0.8980891719745223,0.8980891719745223,0.9010720991033673,0.8558310376492195,,0.8201450537216133,0.2542638103755241,0.9483137829912024
XGBoost_r98,19,10,51,0.8885350318471338,0.8282907320466006,0.8885350318471338,,0.846041055718475,0.8885350318471338,0.8885350318471338,0.8900015235416538,0.8366212258611205,,0.8057753248891667,0.24489697846692612,0.9468475073313782
CatBoost,19,10,83,0.8853503184713376,0.8243559718969555,0.8853503184713376,,0.8384652981427174,0.8853503184713376,0.8853503184713376,0.88657028758373,0.8310616929698709,,0.831095991700045,0.26269828874015694,0.9375610948191594
CatBoost_r12,19,10,83,0.8726114649681529,0.8040137107474569,0.8726114649681529,,0.8359604105571847,0.8726114649681529,0.8726114649681529,0.8757863951289189,0.8180026662029792,,0.8316153089954216,0.2653564799957999,0.9428763440860216
CatBoost_r128,19,10,83,0.8789808917197452,0.8133445945945945,0.8789808917197452,,0.8399926686217009,0.8789808917197452,0.8789808917197452,0.881446620623816,0.8253512880562061,,0.8502895047750608,0.2652469374034126,0.936400293255132
CatBoost_r13,19,10,83,0.8726114649681529,0.8036723163841808,0.8726114649681529,,0.8415200391006843,0.8726114649681529,0.8726114649681529,0.8763401238792091,0.8197887970615243,,0.8494491367672161,0.2670573412548589,0.9448313782991202
CatBoost_r137,19,10,83,0.8885350318471338,0.8253328949531481,0.8885350318471338,,0.8627199413489737,0.8885350318471338,0.8885350318471338,0.8915581102855382,0.8415399033955735,,0.8449091259233769,0.24611382341349805,0.9502077223851417
CatBoost_r143,19,10,83,0.8789808917197452,0.8133445945945945,0.8789808917197452,,0.8399926686217009,0.8789808917197452,0.8789808917197452,0.881446620623816,0.8253512880562061,,0.8380154213517084,0.2629604881199114,0.9386608015640273
CatBoost_r163,19,10,83,0.8757961783439491,0.8081264726834347,0.8757961783439491,,0.8435361681329423,0.8757961783439491,0.8757961783439491,0.8791647514610282,0.8234301780693534,,0.8425933008906014,0.2503519937994736,0.9453201368523949
CatBoost_r167,19,10,83,0.8821656050955414,0.8173779637377964,0.8821656050955414,,0.8475684261974584,0.8821656050955414,0.8821656050955414,0.884837458429257,0.8308066465696768,,0.8372788499450059,0.27054297787351556,0.9385386119257086
CatBoost_r177,19,10,83,0.8789808917197452,0.8141643709825528,0.8789808917197452,,0.8344330400782014,0.8789808917197452,0.8789808917197452,0.8808708085837491,0.8235433303756285,,0.8447710060891039,0.2546416596023133,0.9418988269794721
CatBoost_r180,19,10,83,0.8726114649681529,0.8034722222222221,0.8726114649681529,,0.8470796676441837,0.8726114649681529,0.8726114649681529,0.8768690934907885,0.8215199226965271,,0.8501767368454355,0.2672298660295919,0.9411656891495601
CatBoost_r198,19,10,83,0.8853503184713376,0.8221846846846848,0.8853503184713376,,0.8495845552297165,0.8853503184713376,0.8853503184713376,0.8876862721699309,0.8345433255269321,,0.8536021173533941,0.2492787661332957,0.945503421309873
CatBoost_r49,19,10,83,0.8789808917197452,0.8118589743589744,0.8789808917197452,,0.8566715542521994,0.8789808917197452,0.8789808917197452,0.8830256388162488,0.8304439265617006,,0.8453702646562781,0.2483728459784873,0.9486803519061584
CatBoost_r5,19,10,83,0.8789808917197452,0.8126934984520124,0.8789808917197452,,0.8455522971652003,0.8789808917197452,0.8789808917197452,0.8819970753724728,0.8271025328928303,,0.823618050665384,0.2510275144430892,0.9451368523949168
CatBoost_r50,19,10,83,0.8980891719745223,0.8411960514233241,0.8980891719745223,,0.8632086999022482,0.8980891719745223,0.8980891719745223,0.8996806809126309,0.8514049097900029,,0.857593998711475,0.24419683794525063,0.9480694037145649
CatBoost_r6,19,10,83,0.8853503184713376,0.8221846846846848,0.8853503184713376,,0.8495845552297165,0.8853503184713376,0.8853503184713376,0.8876862721699309,0.8345433255269321,,0.8355659310080269,0.2595814924125396,0.9417155425219941
CatBoost_r60,19,10,83,0.8885350318471338,0.8271187404081168,0.8885350318471338,,0.8516006842619745,0.8885350318471338,0.8885350318471338,0.8905438971865766,0.8383133983610658,,0.8548143886564181,0.24428272506184265,0.9484359726295211
CatBoost_r69,19,10,83,0.8662420382165605,0.7953339230429014,0.8662420382165605,,0.8263685239491692,0.8662420382165605,0.8662420382165605,0.8695757148853647,0.8089027995131282,,0.8627181477147375,0.24340477979504357,0.9485581622678397
CatBoost_r70,19,10,83,0.8821656050955414,0.8173779637377964,0.8821656050955414,,0.8475684261974584,0.8821656050955414,0.8821656050955414,0.884837458429257,0.8308066465696768,,0.8441127348810282,0.26715460858995316,0.9386608015640274
CatBoost_r86,19,10,83,0.8821656050955414,0.8203785862170956,0.8821656050955414,,0.8308895405669598,0.8821656050955414,0.8821656050955414,0.8831163536503261,0.8254376079933889,,0.8441054220309534,0.26585977757603724,0.9386608015640273
CatBoost_r9,19,10,83,0.8662420382165605,0.7951434159061277,0.8662420382165605,,0.8319281524926686,0.8662420382165605,0.8662420382165605,0.8701571300731694,0.8107782369146006,,0.8568309807543281,0.2605542718909089,0.9425708699902248
ExtraTreesEntr,19,10,83,0.8726114649681529,0.8594584286803966,0.8726114649681529,,0.730327468230694,0.8726114649681529,0.8726114649681529,0.8588665188072006,0.76952436876101,,0.7426219179981004,0.32725124475885,0.898613147605083
ExtraTreesGini,19,10,83,0.8630573248407644,0.8279728401679621,0.8630573248407644,,0.7242790811339199,0.8630573248407644,0.8630573248407644,0.8503449215912793,0.7577986259350279,,0.737164268375685,0.32913445429041865,0.8972079667644184
ExtraTrees_r126,19,10,83,0.8630573248407644,0.8002935353949074,0.8630573248407644,,0.768756109481916,0.8630573248407644,0.8630573248407644,0.8592675082328802,0.7826289946067777,,0.7382840272984595,0.35240964474685665,0.8921676441837733
ExtraTrees_r172,19,10,83,0.8535031847133758,0.7793866080156402,0.8535031847133758,,0.7793866080156402,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.7793866080156402,,0.7806294448745619,0.3251285704220933,0.9141006842619745
ExtraTrees_r178,19,10,83,0.8535031847133758,0.7783957845433256,0.8535031847133758,,0.7905058651026393,0.8535031847133758,0.8535031847133758,0.8550620341347662,0.7841343854615017,,0.7664890434619406,0.3412352618557985,0.907074780058651
ExtraTrees_r197,19,10,83,0.8885350318471338,0.8643318192684676,0.8885350318471338,,0.7793255131964809,0.8885350318471338,0.8885350318471338,0.8812202330950796,0.81115216083856,,0.8070511595448,0.2837965208605936,0.9276331867057673
ExtraTrees_r4,19,10,83,0.7993630573248408,0.7264758661942667,0.7993630573248408,,0.8007086999022482,0.7993630573248408,0.7993630573248408,0.8132395987830175,0.7449820164752292,,0.7290037118642095,0.4491981353754103,0.8821480938416422
ExtraTrees_r42,19,10,83,0.8789808917197452,0.8535353535353536,0.8789808917197452,,0.7565982404692082,0.8789808917197452,0.8789808917197452,0.869448884735509,0.7905931905931907,,0.770226484874234,0.29750659066583224,0.9181329423264907
ExtraTrees_r49,19,10,83,0.8630573248407644,0.8279728401679621,0.8630573248407644,,0.7242790811339199,0.8630573248407644,0.8630573248407644,0.8503449215912793,0.7577986259350279,,0.737164268375685,0.32913445429041865,0.8972079667644184
KNeighborsDist,19,10,83,0.802547770700637,0.700652841781874,0.802547770700637,,0.6915322580645161,0.802547770700637,0.802547770700637,0.8002523885350318,0.6958125,,0.5660278578175963,0.6740785568564754,0.8383736559139785
KNeighborsUnif,19,10,83,0.802547770700637,0.700652841781874,0.802547770700637,,0.6915322580645161,0.802547770700637,0.802547770700637,0.8002523885350318,0.6958125,,0.5074208580816161,0.6779017874636174,0.8290261485826003
LightGBM,19,10,83,0.856687898089172,0.7829499817451625,0.856687898089172,,0.8314393939393939,0.856687898089172,0.856687898089172,0.8623203040504149,0.802020428465343,,0.8190337448848188,0.2788415956663831,0.9375610948191593
LightGBMLarge,19,10,83,0.9076433121019108,0.8680425063176311,0.9076433121019108,,0.8470185728250245,0.9076433121019108,0.9076433121019108,0.9062861287806052,0.8568846558850802,,0.8393913346788666,0.2677934837690672,0.9130620723362659
LightGBMXT,19,10,83,0.8853503184713376,0.8221846846846848,0.8853503184713376,,0.8495845552297165,0.8853503184713376,0.8853503184713376,0.8876862721699309,0.8345433255269321,,0.8498368619889408,0.2382878714975621,0.9505742913000976
LightGBM_r121,19,10,83,0.8821656050955414,0.8191908653567495,0.8821656050955414,,0.8364491691104594,0.8821656050955414,0.8821656050955414,0.8837158963154628,0.8272852959103275,,0.8316553310638758,0.25197922551569013,0.9427541544477028
LightGBM_r130,19,10,83,0.8280254777070064,0.7510771641206424,0.8280254777070064,,0.8132942326490713,0.8280254777070064,0.8280254777070064,0.837418538068175,0.7716671155399946,,0.7408889678713998,0.3527573555848726,0.902126099706745
LightGBM_r131,19,10,83,0.8662420382165605,0.7951434159061277,0.8662420382165605,,0.8319281524926686,0.8662420382165605,0.8662420382165605,0.8701571300731694,0.8107782369146006,,0.8167900311063775,0.27326798466928337,0.9340175953079178
LightGBM_r135,19,10,83,0.8248407643312102,0.7478956843283219,0.8248407643312102,,0.8112781036168133,0.8248407643312102,0.8248407643312102,0.8346708779313212,0.7684086307009428,,0.7477844258088427,0.3413558661233853,0.9120234604105573
LightGBM_r143,19,10,83,0.8535031847133758,0.778648023549201,0.8535031847133758,,0.8238636363636364,0.8535031847133758,0.8535031847133758,0.8589803178975153,0.7966779279279279,,0.8112531276522454,0.2773512123843348,0.936950146627566
LightGBM_r15,19,10,83,0.8949044585987261,0.8407456643905977,0.8949044585987261,,0.8445136852394917,0.8949044585987261,0.8949044585987261,0.8951933975065051,0.8426065162907268,,0.8312447954637223,0.26867241873102954,0.9331622678396873
LightGBM_r161,19,10,83,0.8726114649681529,0.8045045045045045,0.8726114649681529,,0.8304007820136852,0.8726114649681529,0.8726114649681529,0.8752069690777011,0.8161592505854801,,0.8267615188270973,0.2561012638622094,0.9425097751710655
LightGBM_r188,19,10,83,0.89171974522293,0.8321854912764004,0.89171974522293,,0.8536168132942326,0.89171974522293,0.89171974522293,0.8934107234696703,0.8421177166518781,,0.8447471971939575,0.2371359172928926,0.9493523949169111
LightGBM_r196,19,10,83,0.8821656050955414,0.8173779637377964,0.8821656050955414,,0.8475684261974584,0.8821656050955414,0.8821656050955414,0.884837458429257,0.8308066465696768,,0.85195400404196,0.230070424530393,0.9524682306940371
LightGBM_r30,19,10,83,0.8980891719745223,0.8427400468384075,0.8980891719745223,,0.8576490713587488,0.8980891719745223,0.8980891719745223,0.8991735889633158,0.8498326159732186,,0.8453262235550879,0.23941702761026692,0.9486803519061584
LightGBM_r42,19,10,83,0.8853503184713376,0.8207301173402868,0.8853503184713376,,0.8607038123167156,0.8853503184713376,0.8853503184713376,0.8887061114912881,0.8378099173553719,,0.853664306748822,0.22671276639546592,0.9541788856304986
LightGBM_r94,19,10,83,0.8471337579617835,0.7709627329192547,0.8471337579617835,,0.8198313782991202,0.8471337579617835,0.8471337579617835,0.8534274978013484,0.7897907949790794,,0.7880797434742959,0.299509253052287,0.9266862170087977
LightGBM_r96,19,10,83,0.8375796178343949,0.763173259378193,0.8375796178343949,,0.8304618768328447,0.8375796178343949,0.8375796178343949,0.8466948140817707,0.7852516393772377,,0.726764582132503,0.37132343876070606,0.8941837732160313
NeuralNetFastAI,19,10,83,0.856687898089172,0.7832298136645963,0.856687898089172,,0.7925219941348973,0.856687898089172,0.856687898089172,0.8578442138990452,0.7876943881000675,,0.6893121378253221,0.4226737520410752,0.89705522971652
NeuralNetFastAI_r100,19,10,83,0.8535031847133758,0.7796307629538963,0.8535031847133758,,0.8349828934506354,0.8535031847133758,0.8535031847133758,0.860063468900802,0.8003648827952233,,0.7393711284692208,0.3929294125106237,0.9202101661779081
NeuralNetFastAI_r102,19,10,83,0.8535031847133758,0.780125,0.8535031847133758,,0.7738269794721407,0.8535031847133758,0.8535031847133758,0.8526704564460683,0.7768921841210998,,0.6686263892695317,0.39085086252841766,0.8728005865102639
NeuralNetFastAI_r103,19,10,83,0.8503184713375797,0.7748841519925858,0.8503184713375797,,0.7718108504398826,0.8503184713375797,0.8503184713375797,0.8498977528319624,0.7733269848096211,,0.6941359068163209,0.393735551219477,0.8977272727272727
NeuralNetFastAI_r11,19,10,83,0.7802547770700637,0.7136865929969378,0.7802547770700637,,0.7941715542521994,0.7802547770700637,0.7802547770700637,0.7972255927009037,0.7285880717050622,,0.6300943425971463,0.5926851012924974,0.8688905180840665
NeuralNetFastAI_r111,19,10,83,0.8662420382165605,0.8067552602436323,0.8662420382165605,,0.770772238514174,0.8662420382165605,0.8662420382165605,0.8620818735268664,0.7863668761744314,,0.7374566083376954,0.3152039451276282,0.9163000977517106
NeuralNetFastAI_r127,19,10,83,0.8152866242038217,0.7218352883675464,0.8152866242038217,,0.7218352883675464,0.8152866242038217,0.8152866242038217,0.8152866242038217,0.7218352883675464,,0.6473878426466773,0.38591166392135323,0.8919843597262952
NeuralNetFastAI_r134,19,10,83,0.8630573248407644,0.7909200504137213,0.8630573248407644,,0.824352394916911,0.8630573248407644,0.8630573248407644,0.8667713926365183,0.8053204527431331,,0.6520840441055904,0.4952380993313725,0.8925342130987292
NeuralNetFastAI_r138,19,10,83,0.8503184713375797,0.7759633399159451,0.8503184713375797,,0.8329667644183774,0.8503184713375797,0.8503184713375797,0.8572819835275712,0.7969315445476436,,0.7159062293465951,0.4370313921887169,0.9202712609970675
NeuralNetFastAI_r143,19,10,83,0.8598726114649682,0.7899375,0.8598726114649682,,0.7834188660801564,0.8598726114649682,0.8598726114649682,0.8590760887745004,0.7865925239419216,,0.6819960967631086,0.28850711980908594,0.9155058651026393
NeuralNetFastAI_r145,19,10,83,0.8598726114649682,0.7875878220140515,0.8598726114649682,,0.8000977517106549,0.8598726114649682,0.8598726114649682,0.8613636848245589,0.7935198469631755,,0.6879084232399096,0.42690359338664796,0.902309384164223
NeuralNetFastAI_r156,19,10,83,0.8630573248407644,0.7954531082021121,0.8630573248407644,,0.7854349951124144,0.8630573248407644,0.8630573248407644,0.8618766194810003,0.7902471609886439,,0.7329613234245749,0.30847182024157244,0.9286412512218963
NeuralNetFastAI_r160,19,10,83,0.8535031847133758,0.7780856149500217,0.8535031847133758,,0.8127443792766373,0.8535031847133758,0.8535031847133758,0.8577911424610903,0.792757116620753,,0.6836447932795828,0.42208281144060406,0.8745112414467253
NeuralNetFastAI_r172,19,10,83,0.8694267515923567,0.802797752130038,0.8694267515923567,,0.8061461388074291,0.8694267515923567,0.8694267515923567,0.8697857362959609,0.8044505202399939,,0.6614151084003383,0.44978108776319997,0.883369990224829
NeuralNetFastAI_r187,19,10,83,0.8471337579617835,0.7697947214076246,0.8471337579617835,,0.7697947214076246,0.8471337579617835,0.8471337579617835,0.8471337579617835,0.7697947214076246,,0.6846605471664894,0.3652686052975839,0.8904569892473119
NeuralNetFastAI_r191,19,10,83,0.8343949044585988,0.7538898233809924,0.8343949044585988,,0.7950879765395895,0.8343949044585988,0.8343949044585988,0.8405864463189304,0.7701576576576576,,0.6393778063797073,0.5519352442012138,0.8615591397849462
NeuralNetFastAI_r194,19,10,83,0.8503184713375797,0.7735747172170749,0.8503184713375797,,0.7940493646138808,0.8503184713375797,0.8503184713375797,0.8530160905076883,0.7828779920848596,,0.6401199486050281,0.44673505497217675,0.8866080156402737
NeuralNetFastAI_r37,19,10,83,0.8503184713375797,0.7748841519925858,0.8503184713375797,,0.7718108504398826,0.8503184713375797,0.8503184713375797,0.8498977528319624,0.7733269848096211,,0.7080653458131474,0.3261300017250702,0.9099462365591398
NeuralNetFastAI_r4,19,10,83,0.8694267515923567,0.80538164801113,0.8694267515923567,,0.79502688172043,0.8694267515923567,0.8694267515923567,0.8683009627609537,0.8000031069891722,,0.6209114060783903,0.37032474388018055,0.8968108504398827
NeuralNetFastAI_r65,19,10,83,0.8503184713375797,0.7739563695125236,0.8503184713375797,,0.8107282502443793,0.8503184713375797,0.8503184713375797,0.8550139852730596,0.7892767901763404,,0.7581754970759041,0.3345257381044119,0.9247311827956989
NeuralNetFastAI_r69,19,10,83,0.8630573248407644,0.7984380192755068,0.8630573248407644,,0.7743157380254154,0.8630573248407644,0.8630573248407644,0.8601758113737954,0.7852564612326044,,0.6838799769280139,0.3924175832250419,0.8858137829912024
NeuralNetFastAI_r88,19,10,83,0.8407643312101911,0.7623248922413793,0.8407643312101911,,0.7379643206256109,0.8407643312101911,0.8407643312101911,0.836891471882226,0.748783922171019,,0.5966769810263548,0.38912944679953754,0.8743890518084066
NeuralNetFastAI_r95,19,10,83,0.8535031847133758,0.7821522309711286,0.8535031847133758,,0.7627077223851417,0.8535031847133758,0.8535031847133758,0.8508906442776061,0.7716435843925884,,0.6471709262263746,0.4450324864474216,0.8269183773216031
NeuralNetTorch,19,10,83,0.8248407643312102,0.743813097471634,0.8248407643312102,,0.666727761485826,0.8248407643312102,0.8248407643312102,0.8085807136632641,0.6902075448006171,,0.622383841784412,0.3751629064563409,0.8822702834799611
NeuralNetTorch_r1,19,10,83,0.8407643312101911,0.7606147722246793,0.8407643312101911,,0.7880009775171066,0.8407643312101911,0.8407643312101911,0.8447329939111485,0.7725033327537241,,0.6915541892880793,0.39668272788519887,0.8814760508308895
NeuralNetTorch_r121,19,10,83,0.8343949044585988,0.7589227774172616,0.8343949044585988,,0.6950146627565982,0.8343949044585988,0.8343949044585988,0.8228181362902144,0.7174695459579181,,0.60609026024726,0.5087027517695678,0.8739002932551321
NeuralNetTorch_r135,19,10,83,0.8343949044585988,0.7531517094017094,0.8343949044585988,,0.78952834799609,0.8343949044585988,0.8343949044585988,0.839929821538025,0.7679758995054852,,0.567412348460834,0.45770827966072036,0.8622922776148583
NeuralNetTorch_r14,19,10,83,0.8439490445859873,0.7793886823626601,0.8439490445859873,,0.706622678396872,0.8439490445859873,0.8439490445859873,0.8323567811303277,0.7318904978479446,,0.6514436066679178,0.35257150539218696,0.8827590420332355
NeuralNetTorch_r143,19,10,83,0.7834394904458599,0.7052803738317757,0.7834394904458599,,0.7683895405669598,0.7834394904458599,0.7834394904458599,0.7976486971959308,0.7215876492984927,,0.6101241034167648,0.5176552934428468,0.831256109481916
NeuralNetTorch_r158,19,10,83,0.8439490445859873,0.7648256624825662,0.8439490445859873,,0.7900171065493646,0.8439490445859873,0.8439490445859873,0.8474874449468537,0.7759331265382208,,0.6713537260230387,0.35965532357081986,0.9001710654936461
NeuralNetTorch_r185,19,10,83,0.8407643312101911,0.760304054054054,0.8407643312101911,,0.7824413489736071,0.8407643312101911,0.8407643312101911,0.8440087113471264,0.7701990632318502,,0.6403161377027218,0.4826906924580737,0.8672409579667644
NeuralNetTorch_r19,19,10,83,0.8280254777070064,0.7409448818897637,0.8280254777070064,,0.7243401759530792,0.8280254777070064,0.8280254777070064,0.8249585824128417,0.7319294251565167,,0.6329258377666493,0.4813095511232724,0.8786045943304008
NeuralNetTorch_r197,19,10,83,0.8375796178343949,0.7574237149293467,0.8375796178343949,,0.7303885630498533,0.8375796178343949,0.8375796178343949,0.8330847190669044,0.7421878773243178,,0.636066289164389,0.37585172482321344,0.8668132942326491
NeuralNetTorch_r22,19,10,83,0.8471337579617835,0.7694285031085605,0.8471337579617835,,0.7753543499511242,0.8471337579617835,0.8471337579617835,0.8479651049787293,0.7723125264366426,,0.6547603864385102,0.386853385243289,0.8761608015640274
NeuralNetTorch_r30,19,10,83,0.821656050955414,0.7363782051282051,0.821656050955414,,0.7703445747800586,0.821656050955414,0.821656050955414,0.8276167308871036,0.7501278917751378,,0.5890568220723948,0.44124645468813833,0.8723118279569892
NeuralNetTorch_r31,19,10,83,0.8343949044585988,0.7506575801052128,0.8343949044585988,,0.7561705767350928,0.8343949044585988,0.8343949044585988,0.8352955303936235,0.7533385703063629,,0.5573405033074924,0.4734418148647141,0.8545332355816228
NeuralNetTorch_r36,19,10,83,0.8407643312101911,0.7606147722246793,0.8407643312101911,,0.7880009775171066,0.8407643312101911,0.8407643312101911,0.8447329939111485,0.7725033327537241,,0.6182976285427148,0.40028081114401515,0.864980449657869
NeuralNetTorch_r41,19,10,83,0.8280254777070064,0.7411772629310345,0.8280254777070064,,0.7187805474095796,0.8280254777070064,0.8280254777070064,0.823842789632804,0.7286866359447005,,0.593783498738348,0.46417616012681495,0.8453690127077225
NeuralNetTorch_r71,19,10,83,0.8535031847133758,0.7940162907268171,0.8535031847133758,,0.7293499511241447,0.8535031847133758,0.8535031847133758,0.8445027659982441,0.7534985323230254,,0.662335389542619,0.35533169432268635,0.8815371456500489
NeuralNetTorch_r76,19,10,83,0.8535031847133758,0.781041986687148,0.8535031847133758,,0.7682673509286413,0.8535031847133758,0.8535031847133758,0.8518001592356687,0.7743125,,0.6615417018837706,0.42240355655954603,0.8762218963831867
NeuralNetTorch_r79,19,10,83,0.8089171974522293,0.7312213302752293,0.8089171974522293,,0.7956378299120235,0.8089171974522293,0.8089171974522293,0.8204593155523966,0.7504371324113813,,0.565980874048559,0.4936626780481488,0.8356549364613881
NeuralNetTorch_r86,19,10,83,0.8057324840764332,0.7016893776396526,0.8057324840764332,,0.6546309872922775,0.8057324840764332,0.8057324840764332,0.7929838348228528,0.6708651946043475,,0.5332845124112366,0.6172039819986497,0.8242302052785924
